HashEncode_0,HashEncode_1,HashEncode_2,HashEncode_3,HashEncode_4,HashEncode_5,HashEncode_6,HashEncode_7,companyid,Round_trip,ProfitMargin(%),Scaled_gross_log,Scaled_Distance_log,Scaled_FlightTime_log,Country_France,Country_Germany,Country_Italy,Country_Monaco,Country_Other,Country_Sweden,Country_Switzerland,Country_Turkey,Country_United Kingdom,Country_United States,Product_Tour Ops,passengersRange_1,passengersRange_2,passengersRange_3,categ_aircraft,categ_0,categ_1,categ_2,categ_3,categ_4,categ_5,Class
0,0,0,1,0,0,1,0,2326,0,1,0.5314823451841978,0.5317680968739338,0.5120597625270021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2732.320136,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,0,1,4052,1,1,0.3932383742916485,0.38883630589031504,0.5793732038319112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1158.940397,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,1,0,1,0,2748,1,4,0.7363988678523421,0.6044182093011701,0.5903350825063721,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,9741.768392,1
0,0,0,1,1,0,0,0,3625,1,3,0.5882885089360154,0.4304365439413924,0.4402273532863391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886.7295950000002,0.0,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,0,1,4050,1,4,0.6830704903754518,0.4700215792234269,0.4402273532863391,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,6997.6988569999985,0.0,0.0,0.0,0.0,1
0,0,0,0,0,2,0,0,4143,0,4,0.7450675524673005,0.5032374408993753,0.5245972478986586,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,10280.01673,0.0,0.0,0.0,0.0,1
0,0,0,1,1,0,0,0,3167,1,1,0.4154442892845188,0.3870539499856405,0.4402273532863391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1330.11888,0.0,0.0,0.0,0.0,1
1,0,0,0,1,0,0,0,3364,1,1,0.6202144322001606,0.2875638654282198,0.2851288568647044,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,4738.078859,0.0,0.0,0.0,0
1,0,0,1,0,0,0,0,3364,0,1,0.6202144322001606,0.4255786162836318,0.4348311842611016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,4738.078859,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3364,0,1,0.6202144322001606,0.4487148183015764,0.4634403883393059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,4738.078859,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3364,1,1,0.6202144322001606,0.4487148183015764,0.4634403883393059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,4738.078859,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3364,1,1,0.6202144322001606,0.3377543027488251,0.3266342529527879,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,4738.078859,0.0,0.0,0.0,0
0,0,0,0,2,0,0,0,3308,1,3,0.7881715078973462,0.6225228169414078,0.6006580325473692,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,13431.63034,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,3875,0,3,0.7831837929626813,0.32210837578692625,0.3447384531425881,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,13022.37926,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,3875,0,3,0.7831837929626813,0.5158317911694125,0.536648808533341,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,13022.37926,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3875,0,3,0.7831837929626813,0.5576039888784179,0.5903350825063721,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,13022.37926,0.0,0.0,0.0,0.0,0
0,0,0,1,0,1,0,0,3875,0,0,0.7317712340219201,0.5006921581586798,0.536648808533341,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,9466.067013,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3875,1,0,0.7317712340219201,0.6116526737114311,0.6594471232152329,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,9466.067013,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3875,0,0,0.7317712340219201,0.6065082718768711,0.6551111133474209,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,9466.067013,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,3875,0,0,0.7317712340219201,0.6124434953155179,0.6551111133474209,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,9466.067013,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3875,1,3,0.8035523594758109,0.5656075955083522,0.5987375745043796,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,14776.42356,0.0,0.0,0.0,0.0,0
0,0,0,1,0,1,0,0,3875,0,3,0.8035523594758109,0.5119944110957536,0.5423804765268984,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,14776.42356,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2534,1,4,0.8729949058673421,0.4487148183015764,0.4448897413028733,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22733.60234,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2534,1,3,0.8098740339563599,0.6238037725479998,0.5307254862284885,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,15367.44996,0
0,0,1,0,1,0,0,0,3950,1,3,0.6143151480342707,0.5670005709994371,0.5526909068322186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4567.808139,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,1,0,0,1,3092,0,4,0.5641360537940436,0.3524116917558379,0.4402273532863391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345.880385,0.0,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.5222680738756839,0.6731636613551227,0.6883161452473445,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2580.510248,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3385,1,1,0.4670362313646151,0.6681130149175026,0.6718525994442226,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1831.8695109999999,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3385,1,1,0.4228829432247769,0.6628978130234853,0.6521008171988073,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1392.94,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2716,0,4,0.7249323641605706,0.5074293834566451,0.4839612129663905,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9072.847683,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,0,1,4193,1,1,0.44582115618354695,0.4303051773003714,0.42481237252590986,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1605.960265,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,3670,1,1,0.4737679776394471,0.4973740052359956,0.4911932587275681,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1909.9933989999997,0.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,4106,0,3,0.991986228221598,0.7651462392270116,0.7440573624137159,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,47562.68509,0.0,0
0,1,0,0,1,0,0,0,4106,0,3,0.9042769862273358,0.7651462392270116,0.7440573624137159,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,27602.696589999996,0.0,0
1,0,0,1,0,0,0,0,3467,0,1,0.6303149334709514,0.4000951772232516,0.3828476969319353,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,5044.475848,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,3467,0,1,0.6303149334709514,0.4000951772232516,0.3828476969319353,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,5044.475848,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,2521,1,4,0.8906122712663567,0.529983320202642,0.5056460116138274,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,25359.15013,0.0,0.0,0.0,0.0,1
0,0,0,1,0,0,0,1,2182,1,4,0.8331781861258328,0.5511670394339525,0.5393691770651432,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,17757.84017,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,3226,1,3,0.5648698377632333,0.3079062396026575,0.2961190789548919,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3361.146512,2
0,0,0,1,1,0,0,0,2743,1,0,0.5425864785396911,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,2927.18,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5425864785396911,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,2927.18,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5308711831251208,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,2721.98,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5308711831251208,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,2721.98,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5308711831251208,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,2721.98,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5308711831251208,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,2721.98,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.6236583596692308,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,4840.4,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.6236583596692308,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,4840.4,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.6236583596692308,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,4840.4,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.6236583596692308,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,4840.4,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5865254857146457,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3844.45,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5865254857146457,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3844.45,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5865254857146457,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3844.45,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5865254857146457,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3844.45,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5865254857146457,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3844.45,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5824135915787353,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3747.62,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5824135915787353,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3747.62,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5824135915787353,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3747.62,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5824135915787353,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3747.62,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5799837221141878,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3691.55,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5799837221141878,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3691.55,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5799837221141878,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3691.55,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.5799837221141878,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,3691.55,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2743,1,0,0.3783897364438809,0.6436472108184862,0.6247318629122917,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,1056.95,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,2391,1,2,0.698009389517559,0.3510061973166617,0.3828476969319353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,7677.239654999998,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,3364,1,2,0.6766969972082654,0.6621378495105568,0.667486030586299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6726.407244,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,3622,0,3,0.6627450784132477,0.514601672378842,0.5186291713215092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,6168.684066,1
0,0,0,2,0,0,0,0,3619,0,1,0.3372194290846427,0.3377543027488251,0.3174290386044471,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,818.708611,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3619,0,2,0.4177566585549763,0.3377543027488251,0.3174290386044471,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1349.337749,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3619,0,2,0.41854584100112135,0.3377543027488251,0.3266342529527879,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1355.960265,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3619,0,2,0.409785014752058,0.3377543027488251,0.3266342529527879,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1284.229627,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3619,1,1,0.3902161538324112,0.4487148183015764,0.4448897413028733,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1137.413394,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,3031,1,2,0.6804635578614285,0.5982855201743832,0.5903350825063721,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6885.435198,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,0,1,3785,1,4,0.7758827620943219,0.4988756910661783,0.4951351881683464,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,12445.6959,0.0,0.0,0.0,0.0,1
1,0,0,0,1,0,0,0,2580,1,1,0.3971439339672465,0.4676171078575841,0.4592470441777489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1187.363908,1
0,0,0,0,1,0,1,0,4085,1,4,0.6901297188372794,0.4038080695165695,0.4305174976293703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,7310.968545000002,2
0,0,0,0,1,0,0,1,3223,1,3,0.6933901058252306,0.4909389630997129,0.4911932587275681,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,7460.352876000001,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3931,1,1,0.4672619997232944,0.4487148183015764,0.5793732038319112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1834.437086,0.0,0.0,0.0,0.0,1
1,0,0,1,0,0,0,0,3237,1,1,0.3789350702836943,0.2844792781279862,0.3174290386044471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1060.531897,0
0,0,0,1,1,0,0,0,3724,1,3,0.5401969074770557,0.4303051773003714,0.42481237252590986,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2884.1059609999998,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,3573,1,1,0.5550138770038694,0.47637885864470103,0.4839612129663905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3161.786541,0.0,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3985,1,4,0.6318929566688449,0.43218574742237625,0.4592470441777489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5094.102885,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2514,1,3,0.7226718713525616,0.5092564541540296,0.4911932587275681,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8946.500246,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2165,1,1,0.5775403051316085,0.6328892646761938,0.6006580325473692,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,3636.013283,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,3897,1,3,0.7792648110388826,0.39412223739102337,0.5310794534184118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12709.58686,0.0,0.0,0.0,0.0,1
0,0,0,0,1,0,0,1,3354,0,1,0.4861133871750793,0.471103957346936,0.4544077609696616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2062.025734,0.0,0.0,0.0,0.0,0
0,0,0,1,0,0,1,0,4087,0,0,0.4744163251906585,0.4673455947670555,0.42989259215032655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1917.691344,2
0,0,0,0,1,0,1,0,4087,1,0,0.4744163251906585,0.5783061103198068,0.5526909068322186,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,1917.691344,2
0,0,0,1,0,0,1,0,4087,0,0,0.4744163251906585,0.4673455947670555,0.42989259215032655,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,1917.691344,2
0,0,0,0,1,0,1,0,4087,1,0,0.4744163251906585,0.5783061103198068,0.5526909068322186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1917.691344,2
0,0,0,0,1,0,0,1,4193,1,3,0.3973308702253729,0.4303051773003714,0.42481237252590986,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1188.741722,0.0,0.0,0.0,0.0,2
0,0,0,0,2,0,0,0,3020,0,0,0.4032182799035973,0.5318927114389996,0.5420484042279459,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1232.9627130000001,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,2355,1,3,0.5491207181995392,0.5579425573016926,0.5476106872078019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,3048.278334,0.0,0.0,0.0,0.0,1
0,0,0,1,0,0,1,0,4087,0,1,0.4572985772638381,0.5384959767047187,0.5120597625270021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1724.4809079999998,2
0,0,0,0,1,1,0,0,2589,1,2,0.6843714153644256,0.5968933218881485,0.5943388804721798,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,7054.4040159999995,0
0,0,0,1,0,1,0,0,2589,0,2,0.6843714153644256,0.4859328063353972,0.4675367678244802,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,7054.4040159999995,0
0,0,0,1,0,0,1,0,2671,0,2,0.41091366283481817,0.17069138802029998,0.19463072392255504,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.0,1293.2533119999996,0.0,0.0,0.0,0.0,1
0,0,0,0,2,0,0,0,4133,1,2,0.5149014694529713,0.4487148183015764,0.4592470441777489,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2465.231788,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,2671,0,2,0.5049669112709061,0.40268570705194784,0.40143176102394573,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,2317.880794,0.0,0.0,0.0,0.0,1
0,0,0,1,0,0,1,0,4087,0,0,0.4454884615658729,0.4583361935436944,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1602.649001,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4454884615658729,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1602.649001,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4454884615658729,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1602.649001,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,4087,0,0,0.4454884615658729,0.4583361935436944,0.42481237252590986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1602.649001,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,4087,0,0,0.4371087534087729,0.4583361935436944,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1521.4615609999994,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4371087534087729,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1521.4615609999994,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4371087534087729,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1521.4615609999994,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4371087534087729,0.5692967090964457,0.5363058064520982,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1521.4615609999994,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.3843136636215349,0.5692967090964457,0.5420484042279459,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1096.516748,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.3843136636215349,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1096.516748,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,4087,0,0,0.3843136636215349,0.4583361935436944,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1096.516748,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,4087,0,0,0.4883705911804042,0.4583361935436944,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2091.104139,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4883705911804042,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2091.104139,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4883705911804042,0.5692967090964457,0.5363058064520982,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2091.104139,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,4087,0,0,0.4883705911804042,0.4583361935436944,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2091.104139,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,4087,0,0,0.4171534411015513,0.4583361935436944,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1344.297598,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4171534411015513,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1344.297598,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4171534411015513,0.5692967090964457,0.5476106872078019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1344.297598,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,4087,1,0,0.4171534411015513,0.5692967090964457,0.5363058064520982,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1344.297598,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,1,0,4087,0,0,0.3741617319258119,0.4583361935436944,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1029.586734,0.0,0.0,0.0,0.0,2
