Accountid,enqid,product,brokercountry,owner,qtq_firstflightdate,Grossprofit
351,5253,CJ,Turkey,CCAG,2017-11-01 00:00:00,5573.936091
231,5254,CJ,USA,JSILVA,2018-02-16 00:00:00,6733.987261
453,5255,CJ,France,CBOUGE,2018-05-14 00:00:00,4360.033169
45,5256,CJ,United Kingdom,YABDEL,2018-01-15 00:00:00,10711.382869
637,5257,CJ,Italy,ALONGH,2017-12-05 00:00:00,3558.562805
406,5258,CJ,United Kingdom,CGRANT,2018-04-29 00:00:00,14641.139656
697,5259,CJ,USA,SMOORE,2017-11-10 00:00:00,11578.763542
656,5260,CJ,France,SFEILL,2018-04-07 00:00:00,7100.476865
412,5261,CJ,Italy,EMEAZZ,2017-12-10 00:00:00,1954.165927
720,5262,CJ,Italy,EMEAZZ,2017-12-22 00:00:00,3108.900338
720,5263,CJ,Italy,EMEAZZ,2018-01-05 00:00:00,1059.883412
743,5264,CJ,United Kingdom,MHOLT,2017-11-17 00:00:00,3631.0
337,5265,CJ,Italy,SKOSEK,2018-05-04 00:00:00,1454.749499
406,5266,CJ,United Kingdom,CGRANT,2018-02-26 00:00:00,4130.164233
693,5267,CJ,Italy,SKOSEK,2018-05-04 00:00:00,2145.634611
232,5268,CJ,Italy,SKOSEK,2017-11-12 00:00:00,13346.710001
27,5269,CJ,Italy,DROSA,2017-09-29 00:00:00,9062.910285
396,5270,CJ,Austria,MTRULL,2017-11-29 00:00:00,0.0
349,5271,CJ,France,CBOUGE,2018-09-20 00:00:00,2899.578364
233,5272,CJ,United Kingdom,NCOOPE,2018-01-28 00:00:00,6283.630585
17,5273,CJ,United Kingdom,MHOLT,2017-11-04 00:00:00,3450.0
27,5274,CJ,Italy,SKOSEK,2017-10-02 00:00:00,8942.798317
823,5275,CJ,United Kingdom,MHOLT,2017-11-07 00:00:00,15741.51
662,5276,Tour Ops,France,TELFAS,2018-03-25 00:00:00,3727.100821
662,5277,Tour Ops,France,TELFAS,2018-04-01 00:00:00,1861.223949
33,5278,CJ,Italy,DROSA,2017-11-09 00:00:00,783.705817
694,5279,CJ,Austria,SFRAGN,2018-08-31 00:00:00,5557.625765
396,5280,CJ,Austria,MTRULL,2017-12-05 00:00:00,10990.264702
229,5281,CJ,Italy,DROSA,2018-09-29 00:00:00,1869.148651
519,5282,CJ,Italy,EMEAZZ,2017-11-18 00:00:00,890.392663
33,5283,CJ,Italy,SKOSEK,2017-11-13 00:00:00,8102.573235
588,5284,Tour Ops,Austria,BEGGER,2018-10-12 00:00:00,11744.250868
587,5285,Tour Ops,Austria,BEGGER,2018-05-21 00:00:00,17780.893779
235,5286,CJ,France,DHOPFG,2018-03-23 00:00:00,9778.554389
783,5287,CJ,Germany,MHERTH,2017-12-15 00:00:00,108.331855
722,5288,Tour Ops,Austria,BEGGER,2018-03-30 00:00:00,2358.982061
245,5289,CJ,Germany,SDROBJ,2018-04-02 00:00:00,11023.190284
743,5290,CJ,United Kingdom,MHOLT,2017-11-28 00:00:00,-1425.0
743,5291,CJ,United Kingdom,MHOLT,2017-12-29 00:00:00,-570.6
743,5292,CJ,United Kingdom,MHOLT,2018-02-23 00:00:00,6818.93
743,5293,CJ,United Kingdom,MHOLT,2018-03-09 00:00:00,-598.12
743,5294,CJ,United Kingdom,MHOLT,2018-05-04 00:00:00,2494.7
140,5295,CJ,France,DHOPFG,2018-01-16 00:00:00,1854.795973
149,5296,CJ,United Kingdom,YABDEL,2018-03-16 00:00:00,11945.552143
424,5297,CJ,France,CBOUGE,2018-03-14 00:00:00,2247.503756
637,5298,CJ,Italy,ALONGH,2017-11-25 00:00:00,2445.142911
780,5299,CJ,United Kingdom,NCOOPE,2018-07-03 00:00:00,27037.722042
637,5300,CJ,Italy,ALONGH,2017-12-15 00:00:00,3292.343223
195,5301,Tour Ops,Germany,CJUDIC,2018-01-04 00:00:00,12337.908499
417,5302,CJ,United Kingdom,DTUGWE,2017-12-15 00:00:00,1500.0
168,5303,CJ,France,CBOUGE,2018-01-24 00:00:00,1324.854266
27,5304,CJ,Italy,SKOSEK,2017-10-14 00:00:00,5004.941366
396,5305,CJ,Austria,BEGGER,2017-12-05 00:00:00,40118.973173
33,5306,CJ,Italy,EMEAZZ,2017-11-16 00:00:00,1023.951562
652,5307,Tour Ops,Austria,BEGGER,2018-05-09 00:00:00,3165.601817
167,5308,CJ,Austria,BEGGER,2018-05-04 00:00:00,1340.918216
23,5309,CJ,Austria,BEGGER,2018-05-15 00:00:00,8249.454483
783,5310,CJ,Germany,MHERTH,2018-01-12 00:00:00,200.494614
696,5311,Tour Ops,United Kingdom,EGREEN,2017-11-09 00:00:00,-108.346474
722,5312,Tour Ops,Austria,BEGGER,2018-10-25 00:00:00,5775.03797
583,5313,Tour Ops,France,TELFAS,2017-11-14 00:00:00,459.398087
367,5314,CJ,Italy,EMEAZZ,2018-01-05 00:00:00,883.236178
367,5315,CJ,Italy,EMEAZZ,2018-01-01 00:00:00,1501.501502
33,5316,CJ,Italy,DROSA,2017-11-20 00:00:00,4451.963316
486,5317,Tour Ops,Austria,BEGGER,2018-04-30 00:00:00,13385.941364
472,5318,CJ,France,CBOUGE,2018-05-14 00:00:00,5566.087401
198,5319,CJ,Italy,DROSA,2018-02-03 00:00:00,883.236177
236,5320,CJ,France,SFEILL,2017-12-13 00:00:00,4454.299166
66,5321,CJ,France,DHOPFG,2018-02-22 00:00:00,198.728139
694,5322,CJ,Austria,BEGGER,2018-05-25 00:00:00,1913.960286
258,5323,CJ,Austria,BEGGER,2018-11-14 00:00:00,2135.188432
775,5324,CJ,USA,SMOORE,2018-02-01 00:00:00,86813.500804
237,5325,CJ,United Kingdom,WTAYLO,2017-12-06 00:00:00,-363.880745
727,5326,CJ,France,CBOUGE,2018-01-15 00:00:00,2264.987814
775,5327,CJ,Germany,SDROBJ,2017-11-28 00:00:00,146095.628171
823,5328,CJ,United Kingdom,MHOLT,2017-12-19 00:00:00,74122.806429
628,5329,Tour Ops,Italy,AMITA,2017-11-01 00:00:00,0.0
33,5330,CJ,Italy,CLEGRO,2017-11-23 00:00:00,1335.588995
343,5331,CJ,United Kingdom,CGRANT,2018-10-01 00:00:00,73910.416964
355,5332,Tour Ops,United Kingdom,AMURR,2017-10-31 00:00:00,0.0
360,5333,CJ,France,KRIGHI,2018-01-24 00:00:00,23141.450275
406,5334,CJ,United Kingdom,CGRANT,2018-07-22 00:00:00,3053.867257
662,5335,Tour Ops,France,TELFAS,2018-02-17 00:00:00,3785.762233
662,5336,Tour Ops,France,TELFAS,2018-02-24 00:00:00,1917.876701
662,5337,Tour Ops,France,TELFAS,2018-03-03 00:00:00,1841.989925
101,5338,Tour Ops,France,TELFAS,2018-05-06 00:00:00,-358.706468
357,5339,CJ,United Kingdom,CSC,2017-01-31 00:00:00,1463.27331
624,5340,Tour Ops,France,TELFAS,2018-04-05 00:00:00,5578.435181
624,5341,Tour Ops,France,TELFAS,2018-04-12 00:00:00,2932.612153
624,5342,Tour Ops,France,TELFAS,2018-04-19 00:00:00,2875.591664
624,5343,Tour Ops,France,TELFAS,2018-04-26 00:00:00,2835.605795
33,5344,CJ,Italy,CLEGRO,2017-11-27 00:00:00,1513.667527
583,5345,Tour Ops,France,TELFAS,2017-12-09 00:00:00,324.471486
783,5346,CJ,Germany,MHERTH,2018-01-12 00:00:00,265.465467
239,5347,CJ,France,SFEILL,2017-12-29 00:00:00,2575.945994
33,5348,CJ,Italy,CLEGRO,2017-11-30 00:00:00,1504.763601
496,5349,CJ,Italy,SKOSEK,2017-12-21 00:00:00,1091.979037
396,5350,CJ,Austria,SFRAGN,2017-12-13 00:00:00,3882.572393
486,5351,Tour Ops,Austria,BEGGER,2018-05-07 00:00:00,11045.631494
486,5352,Tour Ops,Austria,BEGGER,2018-05-14 00:00:00,2543.458151
486,5353,Tour Ops,Austria,BEGGER,2018-05-21 00:00:00,2543.458151
486,5354,Tour Ops,Austria,BEGGER,2018-05-28 00:00:00,6867.38239
486,5355,Tour Ops,Austria,BEGGER,2018-06-04 00:00:00,4046.137643
486,5356,Tour Ops,Austria,BEGGER,2018-06-11 00:00:00,4046.137643
486,5357,Tour Ops,Austria,BEGGER,2018-06-18 00:00:00,22399.22753
789,5358,CJ,United Kingdom,WTAYLO,2018-06-27 00:00:00,10367.066886
616,5359,CJ,Germany,CJUDIC,2018-10-11 00:00:00,88546.02879
33,5360,CJ,Italy,CLEGRO,2017-12-04 00:00:00,1412.32901
141,5361,CJ,Italy,DROSA,2018-10-24 00:00:00,1877.423391
412,5362,CJ,Italy,EMEAZZ,2017-12-19 00:00:00,1065.908687
76,5363,CJ,Germany,SDROBJ,2017-11-28 00:00:00,36215.973643
239,5364,CJ,France,SFEILL,2017-12-29 00:00:00,2971.220468
747,5365,CJ,United Kingdom,DTUGWE,2018-06-16 00:00:00,2364.016447
337,5366,CJ,Italy,EMEAZZ,2018-05-04 00:00:00,1543.423236
396,5367,CJ,Austria,MTRULL,2018-01-23 00:00:00,12011.234765
396,5368,CJ,Austria,MTRULL,2018-01-18 00:00:00,18399.169759
343,5369,CJ,United Kingdom,CGRANT,2018-06-20 00:00:00,15643.867967
642,5370,CJ,United Kingdom,NCOOPE,2018-06-13 00:00:00,5180.214806
446,5371,Tour Ops,France,KRIGHI,2018-08-05 00:00:00,47065.522206
642,5372,CJ,United Kingdom,NCOOPE,2018-06-07 00:00:00,4612.492486
240,5373,CJ,Germany,CJUDIC,2018-02-23 00:00:00,9545.336522
387,5374,CJ,United Kingdom,MHOLT,2018-09-14 00:00:00,19751.646247
823,5375,CJ,United Kingdom,MHOLT,2018-01-11 00:00:00,18235.476669
33,5376,CJ,Italy,CLEGRO,2017-12-11 00:00:00,2664.771718
364,5377,CJ,Austria,MTRULL,2018-03-25 00:00:00,10926.994787
610,5378,CJ,United Kingdom,JCAVAL,2018-09-27 00:00:00,-4883.908569
371,5379,CJ,United Kingdom,DTUGWE,2018-08-22 00:00:00,3310.996251
444,5380,CJ,France,SFEILL,2018-06-18 00:00:00,2131.732796
772,5381,Tour Ops,United Kingdom,AMURR,2018-09-30 00:00:00,499.0
772,5382,Tour Ops,United Kingdom,AMURR,2018-05-27 00:00:00,499.0
772,5383,Tour Ops,United Kingdom,AMURR,2018-06-03 00:00:00,499.0
772,5384,Tour Ops,United Kingdom,AMURR,2018-06-10 00:00:00,499.0
772,5385,Tour Ops,United Kingdom,AMURR,2018-06-17 00:00:00,499.0
772,5386,Tour Ops,United Kingdom,AMURR,2018-06-24 00:00:00,499.0
772,5387,Tour Ops,United Kingdom,AMURR,2018-07-01 00:00:00,499.0
772,5388,Tour Ops,United Kingdom,AMURR,2018-07-08 00:00:00,499.0
772,5389,Tour Ops,United Kingdom,AMURR,2018-07-15 00:00:00,499.0
772,5390,Tour Ops,United Kingdom,AMURR,2018-07-22 00:00:00,499.0
772,5391,Tour Ops,United Kingdom,AMURR,2018-07-29 00:00:00,499.0
772,5392,Tour Ops,United Kingdom,AMURR,2018-08-05 00:00:00,499.0
772,5393,Tour Ops,United Kingdom,AMURR,2018-08-12 00:00:00,499.0
772,5394,Tour Ops,United Kingdom,AMURR,2018-08-19 00:00:00,499.0
772,5395,Tour Ops,United Kingdom,AMURR,2018-08-26 00:00:00,499.0
772,5396,Tour Ops,United Kingdom,AMURR,2018-09-02 00:00:00,499.0
772,5397,Tour Ops,United Kingdom,AMURR,2018-09-09 00:00:00,499.0
772,5398,Tour Ops,United Kingdom,AMURR,2018-09-16 00:00:00,499.0
772,5399,Tour Ops,United Kingdom,AMURR,2018-09-23 00:00:00,499.0
367,5400,CJ,Italy,EMEAZZ,2018-02-14 00:00:00,2459.229818
558,5401,CJ,France,CBOUGE,2018-09-10 00:00:00,6328.98538
678,5402,CJ,Austria,MTRULL,2018-05-13 00:00:00,20890.756744
33,5403,CJ,Italy,EMEAZZ,2017-12-14 00:00:00,1510.037307
33,5404,CJ,Italy,EMEAZZ,2017-12-13 00:00:00,888.25724
639,5405,CJ,USA,JSILVA,2017-11-10 00:00:00,257775.702705
639,5406,CJ,USA,JSILVA,2017-11-10 00:00:00,162815.364799
639,5407,CJ,USA,JSILVA,2017-11-10 00:00:00,210142.435033
748,5408,CJ,Italy,DROSA,2018-02-27 00:00:00,441.618089
661,5409,CJ,Italy,DROSA,2018-02-15 00:00:00,3571.277159
637,5410,CJ,Italy,ALONGH,2017-12-28 00:00:00,3430.698171
396,5411,CJ,Austria,MTRULL,2018-02-28 00:00:00,28618.797164
771,5412,CJ,United Kingdom,DTUGWE,2018-02-12 00:00:00,1789.001094
689,5413,CJ,Italy,CLEGRO,2018-04-14 00:00:00,30809.504701
331,5414,Tour Ops,Germany,CJUDIC,2018-01-19 00:00:00,5652.711536
796,5415,CJ,Italy,CLEGRO,2017-12-18 00:00:00,888.25724
512,5416,Tour Ops,France,TELFAS,2018-03-29 00:00:00,354.034121
348,5417,CJ,France,ALAUNA,2018-11-14 00:00:00,4331.715924
783,5418,CJ,Germany,ASEYLE,2018-02-15 00:00:00,47540.805516
477,5419,Tour Ops,Austria,BEGGER,2018-09-21 00:00:00,3740.665649
396,5420,CJ,Austria,MTRULL,2018-02-19 00:00:00,7646.034269
533,5421,Tour Ops,Austria,BEGGER,2018-06-06 00:00:00,11287.886235
396,5422,CJ,Austria,MTRULL,2018-02-08 00:00:00,4783.165518
396,5423,CJ,Austria,MTRULL,2018-01-31 00:00:00,50249.664368
359,5424,Tour Ops,Austria,BEGGER,2018-09-06 00:00:00,8754.821927
391,5425,Tour Ops,Austria,BEGGER,2018-10-08 00:00:00,890.42138
451,5426,CJ,Italy,SKOSEK,2018-01-20 00:00:00,1082.167465
343,5427,CJ,United Kingdom,CGRANT,2018-04-23 00:00:00,87011.585727
33,5428,CJ,Italy,CLEGRO,2017-12-19 00:00:00,3032.430274
364,5429,CJ,Austria,MTRULL,2018-05-31 00:00:00,2222.745921
810,5430,CJ,Germany,SDROBJ,2018-03-14 00:00:00,2071.803483
400,5431,CJ,Germany,CJUDIC,2018-04-17 00:00:00,7250.914114
406,5432,CJ,United Kingdom,CGRANT,2018-08-22 00:00:00,3816.31
406,5433,CJ,United Kingdom,CGRANT,2018-05-27 00:00:00,3253.08
517,5434,CJ,Italy,ALONGH,2018-05-22 00:00:00,7208.815572
470,5435,CJ,Italy,SKOSEK,2018-02-10 00:00:00,1306.306306
689,5436,CJ,Italy,CLEGRO,2018-04-14 00:00:00,13991.654896
689,5437,CJ,Italy,CLEGRO,2018-04-14 00:00:00,5798.286827
355,5438,Tour Ops,United Kingdom,AMURR,2017-11-30 00:00:00,0.0
625,5439,CJ,Austria,BEGGER,2018-05-17 00:00:00,10826.088856
180,5440,CJ,United Kingdom,JCAVAL,2018-01-08 00:00:00,1623.0
772,5441,Tour Ops,United Kingdom,AMURR,2018-06-02 00:00:00,474.0
772,5442,Tour Ops,United Kingdom,AMURR,2018-06-09 00:00:00,474.0
772,5443,Tour Ops,United Kingdom,AMURR,2018-06-16 00:00:00,474.0
772,5444,Tour Ops,United Kingdom,AMURR,2018-06-23 00:00:00,474.0
772,5445,Tour Ops,United Kingdom,AMURR,2018-06-30 00:00:00,474.0
772,5446,Tour Ops,United Kingdom,AMURR,2018-07-07 00:00:00,474.0
772,5447,Tour Ops,United Kingdom,AMURR,2018-07-14 00:00:00,474.0
772,5448,Tour Ops,United Kingdom,AMURR,2018-07-21 00:00:00,474.0
772,5449,Tour Ops,United Kingdom,AMURR,2018-07-28 00:00:00,474.0
772,5450,Tour Ops,United Kingdom,AMURR,2018-08-04 00:00:00,474.0
772,5451,Tour Ops,United Kingdom,AMURR,2018-08-11 00:00:00,474.0
772,5452,Tour Ops,United Kingdom,AMURR,2018-08-18 00:00:00,474.0
772,5453,Tour Ops,United Kingdom,AMURR,2018-08-25 00:00:00,474.0
772,5454,Tour Ops,United Kingdom,AMURR,2018-09-01 00:00:00,474.0
772,5455,Tour Ops,United Kingdom,AMURR,2018-09-08 00:00:00,474.0
772,5456,Tour Ops,United Kingdom,AMURR,2018-09-15 00:00:00,474.0
772,5457,Tour Ops,United Kingdom,AMURR,2018-09-22 00:00:00,474.0
33,5458,CJ,Italy,CLEGRO,2018-01-04 00:00:00,1395.513161
331,5459,Tour Ops,Germany,CJUDIC,2018-02-19 00:00:00,2826.355768
331,5460,Tour Ops,Germany,CJUDIC,2018-03-12 00:00:00,2827.604489
354,5461,CJ,Turkey,CCAG,2017-12-16 00:00:00,3004.446796
771,5462,CJ,United Kingdom,JCAVAL,2018-01-13 00:00:00,1824.18
324,5463,CJ,Germany,SDROBJ,2018-01-15 00:00:00,25245.751633
396,5464,CJ,Austria,MTRULL,2018-01-25 00:00:00,1015.721604
823,5465,CJ,United Kingdom,YABDEL,2018-01-24 00:00:00,17827.386669
823,5466,CJ,United Kingdom,YABDEL,2018-02-21 00:00:00,19596.275559
823,5467,CJ,United Kingdom,YABDEL,2018-03-01 00:00:00,17827.386669
823,5468,CJ,United Kingdom,YABDEL,2018-03-21 00:00:00,14731.653336
637,5469,CJ,Italy,ALONGH,2018-01-20 00:00:00,2770.499914
455,5470,CJ,Italy,SKOSEK,2018-01-21 00:00:00,2125.949479
771,5471,CJ,United Kingdom,DTUGWE,2018-01-19 00:00:00,1119.28
832,5472,CJ,United Kingdom,MHOLT,2018-01-20 00:00:00,3396.64
406,5473,CJ,United Kingdom,CGRANT,2018-07-01 00:00:00,2975.320266
406,5474,CJ,United Kingdom,CGRANT,2018-06-24 00:00:00,1875.930443
823,5475,CJ,United Kingdom,YABDEL,2018-01-17 00:00:00,47538.76
227,5476,CJ,United Kingdom,YABDEL,2018-01-25 00:00:00,12583.094926
611,5477,CJ,United Kingdom,MHOLT,2018-10-16 00:00:00,35802.975989
716,5478,CJ,Austria,BEGGER,2018-05-31 00:00:00,2981.408749
703,5479,CJ,Germany,CJUDIC,2018-12-14 00:00:00,5385.353262
171,5480,CJ,France,CBOUGE,2018-04-23 00:00:00,3864.403041
33,5481,CJ,Italy,CLEGRO,2018-01-08 00:00:00,5585.382442
14,5482,CJ,Germany,SDROBJ,2018-04-27 00:00:00,3278.920877
776,5483,CJ,Austria,SFRAGN,2018-10-05 00:00:00,2680.246582
725,5484,CJ,United Kingdom,YABDEL,2018-07-06 00:00:00,20959.036281
813,5485,CJ,Germany,IMUTLU,2018-02-19 00:00:00,2287.581701
759,5486,CJ,United Kingdom,YABDEL,2018-02-13 00:00:00,8339.743572
241,5487,CJ,Germany,IMUTLU,2018-04-11 00:00:00,2030.395619
353,5488,Tour Ops,France,TELFAS,2018-01-11 00:00:00,154.566329
343,5489,CJ,United Kingdom,CGRANT,2018-08-27 00:00:00,8411.053686
486,5490,Tour Ops,Austria,BEGGER,2018-10-08 00:00:00,9135.307792
720,5491,CJ,Italy,DROSA,2018-01-27 00:00:00,883.236178
720,5492,CJ,Italy,DROSA,2018-03-10 00:00:00,3534.505611
280,5493,CJ,USA,JSILVA,2018-10-26 00:00:00,-167.944785
813,5494,CJ,Germany,SDROBJ,2018-01-28 00:00:00,132.096803
62,5495,Tour Ops,Austria,BEGGER,2018-04-14 00:00:00,2546.679617
62,5496,Tour Ops,Austria,BEGGER,2018-04-28 00:00:00,2416.160367
62,5497,Tour Ops,Austria,BEGGER,2018-05-12 00:00:00,2352.072967
62,5498,Tour Ops,Austria,BEGGER,2018-05-26 00:00:00,2083.241685
62,5499,Tour Ops,Austria,BEGGER,2018-06-09 00:00:00,2209.357443
62,5500,Tour Ops,Austria,BEGGER,2018-06-23 00:00:00,1776.913623
62,5501,Tour Ops,Austria,BEGGER,2018-08-18 00:00:00,3907.230947
62,5502,Tour Ops,Austria,BEGGER,2018-09-01 00:00:00,2673.526509
62,5503,Tour Ops,Austria,BEGGER,2018-09-15 00:00:00,3041.751146
62,5504,Tour Ops,Austria,BEGGER,2018-09-29 00:00:00,2899.811609
62,5505,Tour Ops,Austria,BEGGER,2018-10-13 00:00:00,1686.768516
62,5506,Tour Ops,Austria,BEGGER,2018-08-25 00:00:00,3713.84083
62,5507,Tour Ops,Austria,BEGGER,2018-09-08 00:00:00,4515.286624
62,5508,Tour Ops,Austria,BEGGER,2018-09-22 00:00:00,5845.070423
62,5509,Tour Ops,Austria,BEGGER,2018-10-06 00:00:00,4495.47932
62,5510,Tour Ops,Austria,BEGGER,2018-10-20 00:00:00,3629.053873
531,5511,Tour Ops,Austria,BEGGER,2018-05-19 00:00:00,1169.590645
531,5512,Tour Ops,Austria,BEGGER,2018-05-26 00:00:00,1169.590644
531,5513,Tour Ops,Austria,BEGGER,2018-06-02 00:00:00,415.291434
531,5514,Tour Ops,Austria,BEGGER,2018-06-09 00:00:00,737.201547
531,5515,Tour Ops,Austria,BEGGER,2018-06-16 00:00:00,889.220506
531,5516,Tour Ops,Austria,BEGGER,2018-06-23 00:00:00,911.534411
531,5517,Tour Ops,Austria,BEGGER,2018-06-30 00:00:00,962.956461
531,5518,Tour Ops,Austria,BEGGER,2018-07-07 00:00:00,878.425862
531,5519,Tour Ops,Austria,BEGGER,2018-07-14 00:00:00,878.425863
531,5520,Tour Ops,Austria,BEGGER,2018-07-21 00:00:00,876.150739
531,5521,Tour Ops,Austria,BEGGER,2018-07-28 00:00:00,824.683769
531,5522,Tour Ops,Austria,BEGGER,2018-08-04 00:00:00,567.545028
531,5523,Tour Ops,Austria,BEGGER,2018-08-11 00:00:00,542.702512
531,5524,Tour Ops,Austria,BEGGER,2018-08-18 00:00:00,594.685478
531,5525,Tour Ops,Austria,BEGGER,2018-08-25 00:00:00,567.545028
531,5526,Tour Ops,Austria,BEGGER,2018-09-01 00:00:00,-1712.442809
531,5527,Tour Ops,Austria,BEGGER,2018-09-08 00:00:00,1537.202836
531,5528,Tour Ops,Austria,BEGGER,2018-09-15 00:00:00,885.906521
531,5529,Tour Ops,Austria,BEGGER,2018-09-22 00:00:00,837.642416
531,5530,Tour Ops,Austria,BEGGER,2018-09-29 00:00:00,888.741366
531,5531,Tour Ops,Austria,BEGGER,2018-10-06 00:00:00,902.224605
406,5532,CJ,United Kingdom,CGRANT,2018-07-01 00:00:00,3712.668542
343,5533,CJ,United Kingdom,CGRANT,2018-09-24 00:00:00,14947.61
662,5534,Tour Ops,France,TELFAS,2018-03-10 00:00:00,6748.590614
829,5535,CJ,Germany,IMUTLU,2018-04-06 00:00:00,7314.305901
771,5536,CJ,United Kingdom,DTUGWE,2018-01-23 00:00:00,339.5
122,5537,CJ,Germany,SDROBJ,2018-05-14 00:00:00,27862.84368
367,5538,CJ,Italy,EMEAZZ,2018-02-09 00:00:00,1453.877407
771,5539,CJ,United Kingdom,DTUGWE,2018-03-02 00:00:00,2550.894877
633,5540,Tour Ops,Austria,BEGGER,2018-05-07 00:00:00,2129.673513
662,5541,Tour Ops,France,TELFAS,2018-04-14 00:00:00,2832.091134
662,5542,Tour Ops,France,TELFAS,2018-04-21 00:00:00,3313.846697
662,5543,Tour Ops,France,TELFAS,2018-04-28 00:00:00,3394.436594
662,5544,Tour Ops,France,TELFAS,2018-05-05 00:00:00,1389.019813
540,5545,Tour Ops,France,TELFAS,2018-04-22 00:00:00,3311.859767
540,5546,Tour Ops,France,TELFAS,2018-05-14 00:00:00,2169.084404
540,5547,Tour Ops,France,TELFAS,2018-05-21 00:00:00,1928.209829
540,5548,Tour Ops,France,TELFAS,2018-05-28 00:00:00,1988.007333
540,5549,Tour Ops,France,TELFAS,2018-06-04 00:00:00,6240.203651
540,5550,Tour Ops,France,TELFAS,2018-06-11 00:00:00,4925.526686
540,5551,Tour Ops,France,TELFAS,2018-06-18 00:00:00,3243.01264
540,5552,Tour Ops,France,TELFAS,2018-06-25 00:00:00,3026.141151
540,5553,Tour Ops,France,TELFAS,2018-07-02 00:00:00,2174.472945
540,5554,Tour Ops,France,TELFAS,2018-07-09 00:00:00,1878.452215
540,5555,Tour Ops,France,TELFAS,2018-07-16 00:00:00,2095.634225
540,5556,Tour Ops,France,TELFAS,2018-07-23 00:00:00,2164.537949
540,5557,Tour Ops,France,TELFAS,2018-07-30 00:00:00,2231.236825
540,5558,Tour Ops,France,TELFAS,2018-08-06 00:00:00,877.508652
540,5559,Tour Ops,France,TELFAS,2018-08-13 00:00:00,915.730636
540,5560,Tour Ops,France,TELFAS,2018-08-20 00:00:00,1045.656999
540,5561,Tour Ops,France,TELFAS,2018-08-27 00:00:00,1479.29199
540,5562,Tour Ops,France,TELFAS,2018-09-03 00:00:00,2244.639813
540,5563,Tour Ops,France,TELFAS,2018-09-10 00:00:00,2280.909662
540,5564,Tour Ops,France,TELFAS,2018-09-17 00:00:00,2295.469633
540,5565,Tour Ops,France,TELFAS,2018-09-24 00:00:00,2090.535571
540,5566,Tour Ops,France,TELFAS,2018-10-01 00:00:00,2142.464039
540,5567,Tour Ops,France,TELFAS,2018-10-08 00:00:00,2099.553291
540,5568,Tour Ops,France,TELFAS,2018-10-15 00:00:00,2098.222102
592,5569,CJ,Austria,BEGGER,2018-01-31 00:00:00,19451.139376
198,5570,CJ,Italy,DROSA,2018-02-24 00:00:00,-470.888535
815,5571,CJ,Germany,SDROBJ,2018-04-16 00:00:00,1919.003889
405,5572,CJ,France,CBOUGE,2018-04-17 00:00:00,3234.722714
145,5573,CJ,Germany,SDROBJ,2018-03-02 00:00:00,16925.687021
16,5574,CJ,United Kingdom,NCOOPE,2018-04-18 00:00:00,6560.449859
663,5575,CJ,Italy,CLEGRO,2018-02-16 00:00:00,1789.727964
438,5576,CJ,Germany,ASEYLE,2018-03-14 00:00:00,4479.96819
217,5577,CJ,United Kingdom,SCASTL,2018-06-23 00:00:00,0.0
243,5578,CJ,Italy,CLEGRO,2018-04-21 00:00:00,3779.617993
741,5579,CJ,France,CBOUGE,2018-10-07 00:00:00,13320.131701
603,5580,CJ,Germany,IMUTLU,2018-02-19 00:00:00,6413.001237
726,5581,CJ,Germany,IMUTLU,2018-02-15 00:00:00,2151.563328
412,5582,CJ,Italy,EMEAZZ,2018-03-08 00:00:00,5265.485554
529,5583,CJ,USA,SMOORE,2018-07-28 00:00:00,158269.964369
255,5584,CJ,Austria,BEGGER,2018-02-17 00:00:00,4336.31705
410,5585,CJ,Austria,SFRAGN,2018-04-17 00:00:00,2454.584625
474,5586,CJ,France,DHOPFG,2018-08-14 00:00:00,7915.890338
244,5587,CJ,Germany,ASEYLE,2018-03-03 00:00:00,1767.252806
434,5588,CJ,Italy,SKOSEK,2018-04-07 00:00:00,1276.050867
66,5589,CJ,France,DHOPFG,2018-10-20 00:00:00,1413.740731
397,5590,CJ,United Kingdom,JCAVAL,2018-01-19 00:00:00,4374.48
704,5591,CJ,Germany,SDROBJ,2018-03-17 00:00:00,4712.008481
33,5592,CJ,Italy,CLEGRO,2018-01-22 00:00:00,4036.248013
325,5593,CJ,United Kingdom,JCAVAL,2018-01-31 00:00:00,13159.028875
419,5594,CJ,Italy,CLEGRO,2018-01-27 00:00:00,387.034094
455,5595,CJ,Italy,CLEGRO,2018-03-26 00:00:00,3571.035026
830,5596,CJ,France,SFEILL,2018-04-17 00:00:00,1766.160367
813,5597,CJ,Germany,SDROBJ,2018-02-03 00:00:00,175.763999
48,5598,CJ,Italy,EMEAZZ,2018-02-22 00:00:00,4419.44886
694,5599,Tour Ops,Austria,BEGGER,2018-07-28 00:00:00,3074.490513
33,5600,CJ,Italy,CLEGRO,2018-01-25 00:00:00,441.618088
520,5601,CJ,Germany,SDROBJ,2018-01-28 00:00:00,288.376612
794,5602,Tour Ops,United Kingdom,AMURR,2018-05-26 00:00:00,412.0
794,5603,Tour Ops,United Kingdom,AMURR,2018-06-02 00:00:00,412.0
794,5604,Tour Ops,United Kingdom,AMURR,2018-06-09 00:00:00,412.0
794,5605,Tour Ops,United Kingdom,AMURR,2018-06-16 00:00:00,412.0
