Flight date,Accountid,enqid,product,brokercountry,owner,Grossprofit
2016-07-25 00:00:00,779,356,Tour Ops,France,TELFAS,-55.034408
2016-08-01 00:00:00,779,357,Tour Ops,France,TELFAS,160.71699099999998
2016-08-08 00:00:00,779,358,Tour Ops,France,TELFAS,446.688546
2016-08-15 00:00:00,779,359,Tour Ops,France,TELFAS,446.688546
2016-08-22 00:00:00,779,360,Tour Ops,France,TELFAS,650.551206
2016-08-29 00:00:00,779,361,Tour Ops,France,TELFAS,650.551206
2016-09-05 00:00:00,779,362,Tour Ops,France,TELFAS,553.380112
2016-09-12 00:00:00,779,363,Tour Ops,France,TELFAS,660.705117
2016-09-19 00:00:00,779,364,Tour Ops,France,TELFAS,660.705117
2016-09-26 00:00:00,779,365,Tour Ops,France,TELFAS,660.705117
2016-10-03 00:00:00,779,366,Tour Ops,France,TELFAS,516.72355
2016-07-06 00:00:00,755,367,Tour Ops,Italy,DROSA,4218.484536
2016-02-02 00:00:00,471,368,CJ,Italy,AALTAM,1706.12799
2016-04-04 00:00:00,492,369,CJ,France,KRIGHI,22260.879413
2016-02-06 00:00:00,720,370,CJ,Italy,ALONGH,2105.788801
2016-04-06 00:00:00,396,371,CJ,Austria,MTRULL,976.4725179999999
2016-03-07 00:00:00,491,372,CJ,United Kingdom,DTUGWE,30810.270598000003
2016-03-20 00:00:00,509,373,CJ,France,CBOUGE,2237.160593
2016-06-06 00:00:00,547,374,CJ,France,ALAUNA,7397.307184
2016-02-13 00:00:00,412,375,CJ,Italy,ALONGH,1130.624859
2016-09-01 00:00:00,437,376,CJ,United Kingdom,PTODHU,1503.053435
2016-02-01 00:00:00,357,377,CJ,Turkey,CCAG,282.430049
2016-06-26 00:00:00,85,378,Tour Ops,Italy,ABETTO,928.3913140000001
2016-07-03 00:00:00,85,379,Tour Ops,Italy,ABETTO,948.9757179999999
2016-07-10 00:00:00,85,380,Tour Ops,Italy,ABETTO,961.5043900000001
2016-07-17 00:00:00,85,381,Tour Ops,Italy,ABETTO,931.226766
2016-08-14 00:00:00,85,382,Tour Ops,Italy,ABETTO,988.0585710000001
2016-08-21 00:00:00,85,383,Tour Ops,Italy,ABETTO,957.594883
2016-08-28 00:00:00,85,384,Tour Ops,Italy,ABETTO,990.987126
2016-09-04 00:00:00,85,385,Tour Ops,Italy,ABETTO,867.097382
2016-09-11 00:00:00,85,386,Tour Ops,Italy,ABETTO,0.0
2016-11-23 00:00:00,348,387,CJ,France,ALAUNA,5492.000716
2016-02-09 00:00:00,522,388,CJ,Italy,ALONGH,681.932613
2016-06-19 00:00:00,513,389,Tour Ops,Italy,ABETTO,1214.250137
2016-06-26 00:00:00,513,390,Tour Ops,Italy,ABETTO,1259.794538
2016-07-03 00:00:00,513,391,Tour Ops,Italy,ABETTO,1136.929527
2016-07-10 00:00:00,513,392,Tour Ops,Italy,ABETTO,1006.5174400000001
2016-07-17 00:00:00,513,393,Tour Ops,Italy,ABETTO,1019.5206820000001
2016-07-24 00:00:00,513,394,Tour Ops,Italy,ABETTO,1018.1839779999999
2016-07-31 00:00:00,513,395,Tour Ops,Italy,ABETTO,1031.1951279999998
2016-08-07 00:00:00,513,396,Tour Ops,Italy,ABETTO,1024.236306
2016-08-14 00:00:00,513,397,Tour Ops,Italy,ABETTO,469.53631399999995
2016-08-21 00:00:00,513,398,Tour Ops,Italy,ABETTO,1028.738535
2016-08-28 00:00:00,513,399,Tour Ops,Italy,ABETTO,998.476816
2016-09-04 00:00:00,513,400,Tour Ops,Italy,ABETTO,1155.493756
2016-09-11 00:00:00,513,401,Tour Ops,Italy,ABETTO,1691.879174
2016-06-19 00:00:00,409,402,Tour Ops,Italy,ABETTO,3102.498251
2016-06-26 00:00:00,409,403,Tour Ops,Italy,ABETTO,1721.316835
2016-07-03 00:00:00,409,404,Tour Ops,Italy,ABETTO,2061.504391
2016-07-10 00:00:00,409,405,Tour Ops,Italy,ABETTO,2412.852964
2016-07-17 00:00:00,409,406,Tour Ops,Italy,ABETTO,1515.49474
2016-07-24 00:00:00,409,407,Tour Ops,Italy,ABETTO,1187.502969
2016-07-31 00:00:00,409,408,Tour Ops,Italy,ABETTO,2398.315275
2016-08-07 00:00:00,409,409,Tour Ops,Italy,ABETTO,2073.6093579999997
2016-08-14 00:00:00,409,410,Tour Ops,Italy,ABETTO,782.59699
2016-08-21 00:00:00,409,411,Tour Ops,Italy,ABETTO,1541.555164
2016-08-28 00:00:00,409,412,Tour Ops,Italy,ABETTO,1104.712617
2016-09-04 00:00:00,409,413,Tour Ops,Italy,ABETTO,2488.68732
2016-09-11 00:00:00,409,414,Tour Ops,Italy,ABETTO,4151.420505
2016-06-01 00:00:00,612,415,CJ,United Kingdom,PTODHU,24257.975603
2016-06-24 00:00:00,31,416,CJ,Germany,CJUDIC,246.711807
2016-02-26 00:00:00,396,417,CJ,Austria,MTRULL,6670.04598
2016-02-13 00:00:00,504,418,Tour Ops,United Kingdom,LBARBE,600.0
2016-02-28 00:00:00,668,419,CJ,Italy,ALONGH,5999.977392
2016-06-28 00:00:00,577,420,CJ,Austria,BEGGER,1614.911666
2016-06-19 00:00:00,409,421,Tour Ops,Italy,ABETTO,4360.284847999999
2016-06-26 00:00:00,409,422,Tour Ops,Italy,ABETTO,4650.548681
2016-07-03 00:00:00,409,423,Tour Ops,Italy,ABETTO,4787.162859
2016-07-10 00:00:00,409,424,Tour Ops,Italy,ABETTO,5873.495215999999
2016-07-17 00:00:00,409,425,Tour Ops,Italy,ABETTO,5181.918850999999
2016-07-24 00:00:00,409,426,Tour Ops,Italy,ABETTO,4734.398483
2016-07-31 00:00:00,409,427,Tour Ops,Italy,ABETTO,4841.493318
2016-08-07 00:00:00,409,428,Tour Ops,Italy,ABETTO,5174.333079999999
2016-08-14 00:00:00,409,429,Tour Ops,Italy,ABETTO,5303.677524000001
2016-08-21 00:00:00,409,430,Tour Ops,Italy,ABETTO,5161.726837
2016-08-28 00:00:00,409,431,Tour Ops,Italy,ABETTO,5729.394936
2016-09-04 00:00:00,409,432,Tour Ops,Italy,ABETTO,5896.149238
2016-09-11 00:00:00,409,433,Tour Ops,Italy,ABETTO,6025.149752
2016-03-16 00:00:00,396,434,CJ,Austria,MTRULL,5275.79519
2016-06-18 00:00:00,513,435,Tour Ops,Italy,ABETTO,1342.2211849999999
2016-06-25 00:00:00,513,436,Tour Ops,Italy,ABETTO,1292.1628150000001
2016-07-02 00:00:00,513,437,Tour Ops,Italy,ABETTO,1251.142925
2016-07-09 00:00:00,513,438,Tour Ops,Italy,ABETTO,1280.0680220000002
2016-07-16 00:00:00,513,439,Tour Ops,Italy,ABETTO,1280.068023
2016-07-23 00:00:00,513,440,Tour Ops,Italy,ABETTO,1280.0680220000002
2016-07-30 00:00:00,513,441,Tour Ops,Italy,ABETTO,1280.068023
2016-08-06 00:00:00,513,442,Tour Ops,Italy,ABETTO,1361.9372210000001
2016-08-13 00:00:00,513,443,Tour Ops,Italy,ABETTO,1383.287049
2016-08-20 00:00:00,513,444,Tour Ops,Italy,ABETTO,1383.287049
2016-08-27 00:00:00,513,445,Tour Ops,Italy,ABETTO,1383.287049
2016-09-03 00:00:00,513,446,Tour Ops,Italy,ABETTO,2096.9193920000002
2016-09-10 00:00:00,513,447,Tour Ops,Italy,ABETTO,1750.821497
2016-06-14 00:00:00,513,448,Tour Ops,Italy,ABETTO,4205.696940999999
2016-06-21 00:00:00,513,449,Tour Ops,Italy,ABETTO,1476.893144
2016-06-28 00:00:00,513,450,Tour Ops,Italy,ABETTO,1476.893144
2016-07-05 00:00:00,513,451,Tour Ops,Italy,ABETTO,1500.9570509999999
2016-07-12 00:00:00,513,452,Tour Ops,Italy,ABETTO,1535.197342
2016-07-19 00:00:00,513,453,Tour Ops,Italy,ABETTO,1535.197342
2016-07-26 00:00:00,513,454,Tour Ops,Italy,ABETTO,1535.197342
2016-08-02 00:00:00,513,455,Tour Ops,Italy,ABETTO,1633.383825
2016-08-09 00:00:00,513,456,Tour Ops,Italy,ABETTO,1658.975007
2016-08-16 00:00:00,513,457,Tour Ops,Italy,ABETTO,1658.975007
2016-08-23 00:00:00,513,458,Tour Ops,Italy,ABETTO,1658.975007
2016-08-30 00:00:00,513,459,Tour Ops,Italy,ABETTO,1658.975007
2016-09-06 00:00:00,513,460,Tour Ops,Italy,ABETTO,2060.63666
2016-07-19 00:00:00,323,461,CJ,France,CBOUGE,1394.447521
2016-12-19 00:00:00,594,462,CJ,Germany,IMUTLU,4072.553783
2016-06-17 00:00:00,513,463,Tour Ops,Italy,ABETTO,412.351156
2016-06-24 00:00:00,513,464,Tour Ops,Italy,ABETTO,431.473266
2016-07-01 00:00:00,513,465,Tour Ops,Italy,ABETTO,516.064224
2016-07-08 00:00:00,513,466,Tour Ops,Italy,ABETTO,457.21743200000003
2016-07-15 00:00:00,513,467,Tour Ops,Italy,ABETTO,518.832555
2016-07-22 00:00:00,513,468,Tour Ops,Italy,ABETTO,483.113184
2016-07-29 00:00:00,513,469,Tour Ops,Italy,ABETTO,458.142845
2016-08-05 00:00:00,513,470,Tour Ops,Italy,ABETTO,513.94429
2016-08-12 00:00:00,513,471,Tour Ops,Italy,ABETTO,546.764284
2016-08-19 00:00:00,513,472,Tour Ops,Italy,ABETTO,563.359421
2016-08-26 00:00:00,513,473,Tour Ops,Italy,ABETTO,630.312211
2016-09-02 00:00:00,513,474,Tour Ops,Italy,ABETTO,895.207939
2016-09-09 00:00:00,513,475,Tour Ops,Italy,ABETTO,917.336983
2016-09-16 00:00:00,513,476,Tour Ops,Italy,ABETTO,875.6974150000001
2016-09-04 00:00:00,475,477,CJ,France,SFEILL,2600.68458
2016-02-12 00:00:00,637,478,CJ,Italy,ALONGH,2378.653803
2016-02-09 00:00:00,471,479,CJ,Italy,AALTAM,5752.498684
2016-02-28 00:00:00,370,480,CJ,United Kingdom,DTUGWE,3182.9
2016-02-05 00:00:00,648,481,CJ,United Kingdom,PTODHU,3473.282443
2016-05-05 00:00:00,634,482,CJ,Austria,MTRULL,1332.0647
2016-05-28 00:00:00,89,483,CJ,France,DHOPFG,3869.330797
2016-04-08 00:00:00,495,484,CJ,France,ALAUNA,2690.863091
2016-03-05 00:00:00,39,485,CJ,Austria,MTRULL,22241.272306
2016-02-16 00:00:00,522,486,CJ,Italy,ALONGH,1234.2805449999998
2016-04-09 00:00:00,364,487,CJ,Austria,MTRULL,4107.353411
2016-03-02 00:00:00,538,488,CJ,Germany,SDROBJ,16194.724591999999
2016-06-13 00:00:00,638,489,CJ,Italy,SKOSEK,7938.360962000001
2016-04-04 00:00:00,563,490,Tour Ops,Italy,ABETTO,348.804886
2016-04-11 00:00:00,563,491,Tour Ops,Italy,ABETTO,1e-06
2016-04-25 00:00:00,563,492,Tour Ops,Italy,ABETTO,347.414946
2016-05-02 00:00:00,563,493,Tour Ops,Italy,ABETTO,222.216937
2016-05-23 00:00:00,563,494,Tour Ops,Italy,ABETTO,284.6654
2016-05-30 00:00:00,563,495,Tour Ops,Italy,ABETTO,422.946401
2016-02-16 00:00:00,471,496,CJ,Italy,AALTAM,1789.6057920000003
2016-02-23 00:00:00,471,497,CJ,Italy,AALTAM,2763.646644
2016-03-02 00:00:00,88,498,CJ,Italy,ALONGH,3736.85803
2016-09-13 00:00:00,527,499,CJ,Italy,AALTAM,10147.860685
2016-02-02 00:00:00,543,500,CJ,United Kingdom,CGRANT,145994.07874
2016-06-28 00:00:00,343,501,CJ,United Kingdom,CGRANT,18198.757558
2016-10-09 00:00:00,828,502,CJ,United Kingdom,CGRANT,583.9285719999999
2016-02-22 00:00:00,351,503,CJ,Austria,MTRULL,0.0
2016-06-14 00:00:00,364,504,CJ,Austria,MTRULL,2568.25434
2016-06-23 00:00:00,90,505,CJ,Italy,DROSA,1181.4460279999998
2016-03-18 00:00:00,48,506,CJ,Italy,DROSA,2166.539956
2016-05-06 00:00:00,86,507,CJ,Italy,AALTAM,1715.588336
2016-04-17 00:00:00,548,508,Tour Ops,United Kingdom,LBARBE,400.0
2016-02-21 00:00:00,370,509,CJ,United Kingdom,DTUGWE,3832.5
2016-02-23 00:00:00,522,510,CJ,Italy,SKOSEK,626.03452
2016-09-30 00:00:00,586,511,CJ,United Kingdom,DTUGWE,2052.679427
2016-10-29 00:00:00,722,512,Tour Ops,Austria,BEGGER,4415.085325
2016-11-23 00:00:00,91,513,CJ,Germany,MHERTH,4981.010626
2016-04-24 00:00:00,631,514,CJ,Austria,BEGGER,6715.444743000001
2016-08-01 00:00:00,494,515,CJ,France,DHOPFG,9154.464367
2016-03-18 00:00:00,351,516,Tour Ops,Austria,BEGGER,5469.356089
2016-10-16 00:00:00,793,517,Tour Ops,Germany,CJUDIC,3277.50854
2016-05-26 00:00:00,356,518,CJ,Italy,AALTAM,2735.4265760000003
2016-06-22 00:00:00,364,519,CJ,Austria,MTRULL,2717.85353
2016-06-23 00:00:00,677,520,CJ,Germany,CJUDIC,22897.493975
2016-04-09 00:00:00,548,521,Tour Ops,United Kingdom,LBARBE,532.17
2016-04-16 00:00:00,548,522,Tour Ops,United Kingdom,LBARBE,400.0
2016-05-21 00:00:00,46,523,CJ,Italy,CLEGRO,8871.241675
2016-11-11 00:00:00,539,524,CJ,Germany,SDROBJ,11830.970453
2016-04-21 00:00:00,396,525,CJ,Austria,MTRULL,15763.725666
2017-02-06 00:00:00,727,526,CJ,France,CBOUGE,3603.96969
2016-03-01 00:00:00,522,527,CJ,Italy,ALONGH,1514.352211
2016-06-11 00:00:00,783,528,CJ,Germany,SDROBJ,9896.489999
2016-09-03 00:00:00,32,529,CJ,United Kingdom,NCOOPE,10514.312308
2016-03-18 00:00:00,663,530,CJ,Italy,CLEGRO,2270.961987
2016-03-30 00:00:00,48,531,CJ,Italy,ALONGH,6752.335144
2016-02-16 00:00:00,543,532,CJ,United Kingdom,CGRANT,139234.881889
2016-10-14 00:00:00,92,533,CJ,Italy,DROSA,3834.7098979999996
2016-04-20 00:00:00,396,534,CJ,Austria,MTRULL,7152.729515000001
2016-07-12 00:00:00,375,535,Tour Ops,France,TELFAS,1445.02096
2016-07-19 00:00:00,375,536,Tour Ops,France,TELFAS,618.816737
2016-07-26 00:00:00,375,537,Tour Ops,France,TELFAS,583.595667
2016-08-02 00:00:00,375,538,Tour Ops,France,TELFAS,680.308003
2016-08-09 00:00:00,375,539,Tour Ops,France,TELFAS,599.419338
2016-08-16 00:00:00,375,540,Tour Ops,France,TELFAS,1118.5559210000001
2016-08-23 00:00:00,375,541,Tour Ops,France,TELFAS,900.4796759999999
2016-03-18 00:00:00,379,542,CJ,United Kingdom,NCOOPE,1482.178125
2016-03-05 00:00:00,501,543,CJ,Italy,ALONGH,1177.657099
2016-02-27 00:00:00,356,544,Tour Ops,Italy,CLEGRO,3174.462952
2016-02-27 00:00:00,507,545,Tour Ops,France,TELFAS,726.886256
2016-02-28 00:00:00,507,546,CJ,France,TELFAS,773.106204
2016-05-05 00:00:00,34,547,CJ,France,DHOPFG,2528.013004
2017-01-04 00:00:00,813,548,CJ,Germany,IMUTLU,91.970773
2016-03-20 00:00:00,799,549,CJ,USA,SMOORE,23456.969192
2016-02-01 00:00:00,49,550,Tour Ops,United Kingdom,LBARBE,325.74
2016-03-08 00:00:00,522,551,CJ,Italy,SKOSEK,919.472459
2016-03-15 00:00:00,522,552,CJ,Italy,SKOSEK,626.9045769999999
2016-03-22 00:00:00,522,553,CJ,Italy,SKOSEK,604.871993
2016-04-22 00:00:00,837,554,CJ,Italy,SKOSEK,2007.199582
2016-05-12 00:00:00,779,555,Tour Ops,France,TELFAS,648.588645
2016-05-19 00:00:00,779,556,Tour Ops,France,TELFAS,648.588645
2016-05-26 00:00:00,779,557,Tour Ops,France,TELFAS,648.588645
2016-06-02 00:00:00,779,558,Tour Ops,France,TELFAS,636.6254190000001
2016-06-09 00:00:00,779,559,Tour Ops,France,TELFAS,636.6254190000001
2016-06-16 00:00:00,779,560,Tour Ops,France,TELFAS,636.6254190000001
2016-06-23 00:00:00,779,561,Tour Ops,France,TELFAS,636.6254190000001
2016-06-30 00:00:00,779,562,Tour Ops,France,TELFAS,636.6254190000001
2016-09-01 00:00:00,779,563,Tour Ops,France,TELFAS,1608.762624
2016-09-08 00:00:00,779,564,Tour Ops,France,TELFAS,699.982886
2016-09-15 00:00:00,779,565,Tour Ops,France,TELFAS,699.982886
2016-09-22 00:00:00,779,566,Tour Ops,France,TELFAS,699.982886
2016-09-29 00:00:00,779,567,Tour Ops,France,TELFAS,1694.3351030000001
2016-05-12 00:00:00,779,568,Tour Ops,France,TELFAS,531.240089
2016-09-30 00:00:00,616,569,CJ,Germany,CJUDIC,72673.84882
2016-05-19 00:00:00,779,570,Tour Ops,France,TELFAS,811.925151
2016-05-26 00:00:00,779,571,Tour Ops,France,TELFAS,662.067872
2016-06-02 00:00:00,779,572,Tour Ops,France,TELFAS,650.634291
2016-06-09 00:00:00,779,573,Tour Ops,France,TELFAS,501.984591
2016-06-16 00:00:00,779,574,Tour Ops,France,TELFAS,452.175267
2016-06-23 00:00:00,779,575,Tour Ops,France,TELFAS,603.93805
2016-09-15 00:00:00,779,576,Tour Ops,France,TELFAS,992.640768
2016-09-08 00:00:00,779,577,Tour Ops,France,TELFAS,717.097383
2016-09-22 00:00:00,779,578,Tour Ops,France,TELFAS,707.6844110000001
2016-06-02 00:00:00,488,579,CJ,France,DHOPFG,18149.575845
2016-07-07 00:00:00,779,580,Tour Ops,France,TELFAS,814.6800599999999
2016-07-14 00:00:00,779,581,Tour Ops,France,TELFAS,814.6800599999999
2016-07-21 00:00:00,779,582,Tour Ops,France,TELFAS,814.680061
2016-07-28 00:00:00,779,583,Tour Ops,France,TELFAS,1264.415092
2016-08-04 00:00:00,779,584,Tour Ops,France,TELFAS,866.784483
2016-08-11 00:00:00,779,585,Tour Ops,France,TELFAS,866.784483
2016-08-18 00:00:00,779,586,Tour Ops,France,TELFAS,866.784483
2016-08-25 00:00:00,779,587,Tour Ops,France,TELFAS,866.784483
2016-05-02 00:00:00,486,588,Tour Ops,Austria,BEGGER,634.3165240000001
2016-05-09 00:00:00,486,589,Tour Ops,Austria,BEGGER,9197.589597
2016-05-16 00:00:00,486,590,Tour Ops,Austria,BEGGER,9197.589597
2016-05-23 00:00:00,486,591,Tour Ops,Austria,BEGGER,11098.564858
2016-05-30 00:00:00,486,592,Tour Ops,Austria,BEGGER,4123.057405
2016-11-14 00:00:00,719,593,Tour Ops,France,TELFAS,436.237838
2016-06-06 00:00:00,486,594,Tour Ops,Austria,BEGGER,7782.706825
2016-02-25 00:00:00,583,595,CJ,Germany,SDROBJ,12361.498454
2016-09-23 00:00:00,416,596,CJ,Austria,MTRULL,-18352.045181999998
2016-04-27 00:00:00,396,597,CJ,Austria,MTRULL,6948.1427109999995
2016-03-08 00:00:00,553,598,CJ,Germany,SDROBJ,6206.36152
2016-06-20 00:00:00,817,599,CJ,Germany,CJUDIC,9807.378009
2016-06-16 00:00:00,399,600,CJ,France,KRIGHI,8472.067869
2016-06-14 00:00:00,364,601,CJ,Austria,MTRULL,2836.150674
2016-03-04 00:00:00,796,602,CJ,Italy,CLEGRO,858.308766
2016-07-25 00:00:00,767,603,Tour Ops,France,TELFAS,1174.895199
2016-08-01 00:00:00,767,604,Tour Ops,France,TELFAS,1274.888496
2016-08-08 00:00:00,767,605,Tour Ops,France,TELFAS,1294.807709
2016-08-15 00:00:00,767,606,Tour Ops,France,TELFAS,1319.658336
2016-08-22 00:00:00,767,607,Tour Ops,France,TELFAS,1359.0423289999999
2016-08-29 00:00:00,767,608,Tour Ops,France,TELFAS,6813.372043
2017-02-03 00:00:00,388,609,CJ,United Kingdom,DTUGWE,385.22777
2016-03-12 00:00:00,637,610,CJ,Italy,ALONGH,6151.155938
2016-04-15 00:00:00,743,611,CJ,United Kingdom,MHOLT,500.0
2016-09-24 00:00:00,680,612,CJ,Germany,SDROBJ,4578.127675
2016-04-10 00:00:00,767,613,Tour Ops,France,TELFAS,709.026027
2016-04-17 00:00:00,767,614,Tour Ops,France,TELFAS,709.026027
2016-04-24 00:00:00,767,615,Tour Ops,France,TELFAS,709.026027
2016-05-01 00:00:00,767,616,Tour Ops,France,TELFAS,712.020298
2016-05-08 00:00:00,767,617,Tour Ops,France,TELFAS,712.020298
2016-05-15 00:00:00,767,618,Tour Ops,France,TELFAS,712.020298
2016-05-22 00:00:00,767,619,Tour Ops,France,TELFAS,712.020298
2016-05-29 00:00:00,767,620,Tour Ops,France,TELFAS,712.020298
2016-06-05 00:00:00,767,621,Tour Ops,France,TELFAS,698.887074
2016-06-12 00:00:00,767,622,Tour Ops,France,TELFAS,698.887074
2016-06-19 00:00:00,767,623,Tour Ops,France,TELFAS,698.887074
2016-06-26 00:00:00,767,624,Tour Ops,France,TELFAS,698.887074
2016-07-03 00:00:00,767,625,Tour Ops,France,TELFAS,710.2744610000001
2016-07-10 00:00:00,767,626,Tour Ops,France,TELFAS,710.2744610000001
2016-07-17 00:00:00,767,627,Tour Ops,France,TELFAS,710.2744610000001
2016-07-24 00:00:00,767,628,Tour Ops,France,TELFAS,710.2744610000001
2016-07-31 00:00:00,767,629,Tour Ops,France,TELFAS,710.2744610000001
2016-08-07 00:00:00,767,630,Tour Ops,France,TELFAS,755.7014230000001
2016-08-14 00:00:00,767,631,Tour Ops,France,TELFAS,755.7014230000001
2016-08-21 00:00:00,767,632,Tour Ops,France,TELFAS,755.7014230000001
2016-08-28 00:00:00,767,633,Tour Ops,France,TELFAS,755.7014230000001
2016-09-04 00:00:00,767,634,Tour Ops,France,TELFAS,768.44087
2016-09-11 00:00:00,767,635,Tour Ops,France,TELFAS,768.44087
2016-09-18 00:00:00,767,636,Tour Ops,France,TELFAS,768.44087
2016-09-25 00:00:00,767,637,Tour Ops,France,TELFAS,768.44087
2016-10-02 00:00:00,767,638,Tour Ops,France,TELFAS,766.211605
2016-04-10 00:00:00,351,639,CJ,Austria,BEGGER,1327.471634
2016-07-04 00:00:00,353,640,CJ,Austria,BEGGER,790.9515150000001
2016-04-21 00:00:00,334,641,Tour Ops,France,TELFAS,527.115562
2016-04-21 00:00:00,334,642,Tour Ops,France,TELFAS,566.346253
2016-04-02 00:00:00,767,643,Tour Ops,France,TELFAS,3279.635805
2016-04-09 00:00:00,767,644,Tour Ops,France,TELFAS,1419.46542
2016-04-30 00:00:00,767,645,Tour Ops,France,TELFAS,7575.98994
2016-04-16 00:00:00,767,646,Tour Ops,France,TELFAS,1657.3951880000002
2016-04-23 00:00:00,767,647,Tour Ops,France,TELFAS,1540.405894
2016-05-02 00:00:00,566,648,CJ,USA,SMOORE,22274.356644
2016-09-29 00:00:00,731,649,CJ,Italy,ALONGH,5750.693141
2016-04-15 00:00:00,326,650,Tour Ops,Italy,ALONGH,81.865957
2016-03-10 00:00:00,344,651,CJ,Austria,MTRULL,9349.281795
2016-04-17 00:00:00,445,652,Tour Ops,France,TELFAS,808.8675099999999
2016-04-24 00:00:00,445,653,Tour Ops,France,TELFAS,831.926472
2016-05-01 00:00:00,445,654,Tour Ops,France,TELFAS,662.289883
2016-05-08 00:00:00,445,655,Tour Ops,France,TELFAS,620.678718
2016-05-15 00:00:00,445,656,Tour Ops,France,TELFAS,665.080875
2016-05-22 00:00:00,445,657,Tour Ops,France,TELFAS,665.080875
2016-05-29 00:00:00,445,658,Tour Ops,France,TELFAS,594.196003
2016-06-05 00:00:00,445,659,Tour Ops,France,TELFAS,607.767142
2016-06-12 00:00:00,445,660,Tour Ops,France,TELFAS,565.281345
2016-06-19 00:00:00,445,661,Tour Ops,France,TELFAS,599.891042
2016-06-26 00:00:00,445,662,Tour Ops,France,TELFAS,643.4742
2016-07-03 00:00:00,445,663,Tour Ops,France,TELFAS,431.93862199999995
2016-07-10 00:00:00,445,664,Tour Ops,France,TELFAS,464.9213
2016-07-17 00:00:00,445,665,Tour Ops,France,TELFAS,439.00972800000005
2016-07-24 00:00:00,445,666,Tour Ops,France,TELFAS,457.541722
2016-07-31 00:00:00,445,667,Tour Ops,France,TELFAS,467.05686900000006
2016-08-07 00:00:00,445,668,Tour Ops,France,TELFAS,369.267021
2016-08-14 00:00:00,445,669,Tour Ops,France,TELFAS,394.11764700000003
2016-08-21 00:00:00,445,670,Tour Ops,France,TELFAS,369.267021
2016-08-28 00:00:00,445,671,Tour Ops,France,TELFAS,468.669528
2016-09-04 00:00:00,445,672,Tour Ops,France,TELFAS,495.29351399999996
2016-09-11 00:00:00,445,673,Tour Ops,France,TELFAS,495.29351399999996
2016-09-18 00:00:00,445,674,Tour Ops,France,TELFAS,464.69279500000005
2016-09-25 00:00:00,445,675,Tour Ops,France,TELFAS,479.993155
2016-10-02 00:00:00,445,676,Tour Ops,France,TELFAS,451.19453899999996
2016-10-09 00:00:00,445,677,Tour Ops,France,TELFAS,298.634812
2017-01-20 00:00:00,620,678,CJ,France,ALAUNA,5228.923806
2016-04-24 00:00:00,767,679,Tour Ops,France,TELFAS,1007.3167109999999
2016-05-01 00:00:00,767,680,Tour Ops,France,TELFAS,547.811609
2016-05-08 00:00:00,767,681,Tour Ops,France,TELFAS,590.19981
2016-05-15 00:00:00,767,682,Tour Ops,France,TELFAS,573.604505
2016-05-22 00:00:00,767,683,Tour Ops,France,TELFAS,564.06597
2016-05-29 00:00:00,767,684,Tour Ops,France,TELFAS,590.19981
2016-06-05 00:00:00,767,685,Tour Ops,France,TELFAS,258.71274
2016-06-12 00:00:00,767,686,Tour Ops,France,TELFAS,561.055335
2016-06-19 00:00:00,767,687,Tour Ops,France,TELFAS,561.055335
2016-06-26 00:00:00,767,688,Tour Ops,France,TELFAS,602.6616849999999
2016-07-03 00:00:00,767,689,Tour Ops,France,TELFAS,491.52099999999996
2016-07-10 00:00:00,767,690,Tour Ops,France,TELFAS,521.205408
2016-07-17 00:00:00,767,691,Tour Ops,France,TELFAS,505.599936
2016-07-24 00:00:00,767,692,Tour Ops,France,TELFAS,503.64628600000003
2016-07-31 00:00:00,767,693,Tour Ops,France,TELFAS,508.60555
2016-08-07 00:00:00,767,694,Tour Ops,France,TELFAS,383.489017
2016-08-14 00:00:00,767,695,Tour Ops,France,TELFAS,441.88336100000004
2016-08-21 00:00:00,767,696,Tour Ops,France,TELFAS,409.74501200000003
2016-08-28 00:00:00,767,697,Tour Ops,France,TELFAS,396.566522
2016-09-04 00:00:00,767,698,Tour Ops,France,TELFAS,522.000682
2016-09-11 00:00:00,767,699,Tour Ops,France,TELFAS,496.23481100000004
2016-09-18 00:00:00,767,700,Tour Ops,France,TELFAS,496.23481100000004
2016-09-25 00:00:00,767,701,Tour Ops,France,TELFAS,576.493239
2016-10-02 00:00:00,767,702,Tour Ops,France,TELFAS,542.167236
2016-10-09 00:00:00,767,703,Tour Ops,France,TELFAS,614.6416389999999
2016-05-24 00:00:00,581,704,CJ,Austria,MTRULL,1627.0218830000001
2016-06-17 00:00:00,3,705,CJ,United Kingdom,JCAVAL,1133.909287
2016-06-02 00:00:00,527,706,CJ,Italy,AALTAM,2161.405559
2016-03-10 00:00:00,471,707,CJ,Italy,AALTAM,1674.259116
2016-09-30 00:00:00,608,708,CJ,France,KRIGHI,12321.341775
2017-01-18 00:00:00,593,709,CJ,Germany,IMUTLU,1974.455145
2016-09-29 00:00:00,714,710,CJ,Germany,MHERTH,1488.961151
2016-03-15 00:00:00,471,711,CJ,Italy,EMEAZZ,1165.244375
2016-04-02 00:00:00,548,712,Tour Ops,United Kingdom,AMURR,2194.45529
2016-05-10 00:00:00,457,713,CJ,France,SFEILL,2546.154458
2016-06-08 00:00:00,724,714,Tour Ops,France,KRIGHI,4038.3220490000003
2016-06-02 00:00:00,420,715,CJ,France,CBOUGE,1273.764496
2016-04-18 00:00:00,799,716,CJ,USA,SMOORE,36889.86502
